id,Date,Year,Date_Comment,Lenght,Country_Comment
713,2017-10-05,2017.0,Date ok,10,Check
714,2017-10-01,2017.0,Date ok,10,Check
715,2017-09-25,2017.0,Date ok,10,Check
716,2017-09-25,2017.0,Date ok,10,Check
717,2017-09-24,2017.0,Date ok,10,Check
718,2017-09-24,2017.0,Date ok,10,Check
719,2017-09-20,2017.0,Date ok,10,Check
720,2017-09-16,2017.0,Date ok,10,Check
721,2017-09-16,2017.0,Date ok,10,Check
722,2017-09-15,2017.0,Date ok,10,Check
723,2017-09-15,2017.0,Date ok,10,Check
724,2017-09-01,2017.0,Date ok,10,Check
725,2017-09-13,2017.0,Date ok,10,Check
726,2017-09-10,2017.0,Date ok,10,Check
727,2017-09-10,2017.0,Date ok,10,Check
729,2017-09-03,2017.0,Date ok,10,Check
730,2017-09-03,2017.0,Date ok,10,Check
731,2017-09-02,2017.0,Date ok,10,Check
732,2017-09-02,2017.0,Date ok,10,Check
733,2017-09-02,2017.0,Date ok,10,Check
734,2017-08-29,2017.0,Date ok,10,Check
735,2017-08-27,2017.0,Date ok,10,Check
736,2017-08-26,2017.0,Date ok,10,Check
737,2017-08-26,2017.0,Date ok,10,Check
738,2017-08-23,2017.0,Date ok,10,Check
739,2017-08-18,2017.0,Date ok,10,Check
740,2017-08-10,2017.0,Date ok,10,Check
741,2017-08-05,2017.0,Date ok,10,Check
742,2017-08-03,2017.0,Date ok,10,Check
743,2017-08-01,2017.0,Date ok,10,Check
744,2017-07-31,2017.0,Date ok,10,Check
745,2017-07-29,2017.0,Date ok,10,Check
746,2017-07-29,2017.0,Date ok,10,Check
747,2017-07-27,2017.0,Date ok,10,Check
749,2017-07-24,2017.0,Date ok,10,Check
750,2017-07-23,2017.0,Date ok,10,Check
751,2017-07-23,2017.0,Date ok,10,Check
752,2017-07-22,2017.0,Date ok,10,Check
753,2017-07-20,2017.0,Date ok,10,Check
754,2017-07-20,2017.0,Date ok,10,Check
755,2017-07-20,2017.0,Date ok,10,Check
756,2017-07-14,2017.0,Date ok,10,Check
757,2017-07-14,2017.0,Date ok,10,Check
758,2017-07-11,2017.0,Date ok,10,Check
759,2017-07-09,2017.0,Date ok,10,Check
761,2017-07-07,2017.0,Date ok,10,Check
762,2017-07-02,2017.0,Date ok,10,Check
763,2017-06-29,2017.0,Date ok,10,Check
764,2017-06-21,2017.0,Date ok,10,Check
765,2017-06-19,2017.0,Date ok,10,Check
766,2017-06-18,2017.0,Date ok,10,Check
767,2017-06-18,2017.0,Date ok,10,Check
768,2017-06-17,2017.0,Date ok,10,Check
771,2017-06-11,2017.0,Date ok,10,Check
772,2017-06-10,2017.0,Date ok,10,Check
773,2017-06-10,2017.0,Date ok,10,Check
775,2017-06-04,2017.0,Date ok,10,Check
776,2017-06-02,2017.0,Date ok,10,Check
777,2017-05-30,2017.0,Date ok,10,Check
778,2017-05-28,2017.0,Date ok,10,Check
779,2017-05-27,2017.0,Date ok,10,Check
780,2017-05-12,2017.0,Date ok,10,Check
782,2017-05-05,2017.0,Date ok,10,Check
783,2017-05-03,2017.0,Date ok,10,Check
784,2017-04-29,2017.0,Date ok,10,Check
785,2017-04-29,2017.0,Date ok,10,Check
786,2017-04-29,2017.0,Date ok,10,Check
787,2017-04-29,2017.0,Date ok,10,Check
788,2017-04-27,2017.0,Date ok,10,Check
789,2017-04-26,2017.0,Date ok,10,Check
790,2017-04-22,2017.0,Date ok,10,Check
791,2017-04-20,2017.0,Date ok,10,Check
792,2017-04-17,2017.0,Date ok,10,Check
793,2017-04-17,2017.0,Date ok,10,Check
794,2017-04-14,2017.0,Date ok,10,Check
795,2017-04-13,2017.0,Date ok,10,Check
796,2017-04-12,2017.0,Date ok,10,Check
797,2017-04-12,2017.0,Date ok,10,Check
798,2017-04-11,2017.0,Date ok,10,Check
799,2017-04-10,2017.0,Date ok,10,Check
800,2017-04-10,2017.0,Date ok,10,Check
801,2017-04-06,2017.0,Date ok,10,Check
802,2017-04-05,2017.0,Date ok,10,Check
803,2017-04-02,2017.0,Date ok,10,Check
804,2017-04-02,2017.0,Date ok,10,Check
805,2017-03-27,2017.0,Date ok,10,Check
806,2017-03-19,2017.0,Date ok,10,Check
807,2017-03-18,2017.0,Date ok,10,Check
808,2017-03-11,2017.0,Date ok,10,Check
810,2017-03-07,2017.0,Date ok,10,Check
811,2017-03-01,2017.0,Date ok,10,Check
812,2017-02-25,2017.0,Date ok,10,Check
813,2017-02-24,2017.0,Date ok,10,Check
814,2017-02-21,2017.0,Date ok,10,Check
815,2017-02-17,2017.0,Date ok,10,Check
816,2017-02-11,2017.0,Date ok,10,Check
817,2017-02-06,2017.0,Date ok,10,Check
818,2017-02-06,2017.0,Date ok,10,Check
819,2017-02-01,2017.0,Date ok,10,Check
820,2017-02-01,2017.0,Date ok,10,Check
821,2017-01-24,2017.0,Date ok,10,Check
822,2017-01-22,2017.0,Date ok,10,Check
823,2017-01-21,2017.0,Date ok,10,Check
824,2017-01-13,2017.0,Date ok,10,Check
825,2017-01-13,2017.0,Date ok,10,Check
826,2017-01-09,2017.0,Date ok,10,Check
828,2017-01-05,2017.0,Date ok,10,Check
829,2017-01-03,2017.0,Date ok,10,Check
830,2016-12-27,2016.0,Date ok,10,Check
831,2016-12-24,2016.0,Date ok,10,Check
832,2016-12-19,2016.0,Date ok,10,Check
833,2016-12-14,2016.0,Date ok,10,Check
834,2016-12-11,2016.0,Date ok,10,Check
835,2016-12-11,2016.0,Date ok,10,Check
836,2016-12-06,2016.0,Date ok,10,Check
837,2016-12-01,2016.0,Date ok,10,Check
838,2016-11-28,2016.0,Date ok,10,Check
839,2016-11-14,2016.0,Date ok,10,Check
840,2016-10-30,2016.0,Date ok,10,Check
841,2016-10-29,2016.0,Date ok,10,Check
842,2016-10-24,2016.0,Date ok,10,Check
843,2016-10-21,2016.0,Date ok,10,Check
844,2016-10-15,2016.0,Date ok,10,Check
845,2016-10-14,2016.0,Date ok,10,Check
846,2016-10-13,2016.0,Date ok,10,Check
847,2016-10-12,2016.0,Date ok,10,Check
848,2016-10-10,2016.0,Date ok,10,Check
849,2016-10-02,2016.0,Date ok,10,Check
850,2016-10-01,2016.0,Date ok,10,Check
851,2016-09-26,2016.0,Date ok,10,Check
852,2016-09-18,2016.0,Date ok,10,Check
853,2016-09-18,2016.0,Date ok,10,Check
854,2016-09-18,2016.0,Date ok,10,Check
855,2016-09-17,2016.0,Date ok,10,Check
856,2016-09-17,2016.0,Date ok,10,Check
857,2016-09-16,2016.0,Date ok,10,Check
858,2016-09-15,2016.0,Date ok,10,Check
859,2016-09-11,2016.0,Date ok,10,Check
860,2016-09-07,2016.0,Date ok,10,Check
861,2016-09-06,2016.0,Date ok,10,Check
862,2016-09-05,2016.0,Date ok,10,Check
863,2016-09-05,2016.0,Date ok,10,Check
864,2016-09-04,2016.0,Date ok,10,Check
865,2016-09-01,2016.0,Date ok,10,Check
866,2016-09-01,2016.0,Date ok,10,Check
867,2016-08-29,2016.0,Date ok,10,Check
868,2016-08-29,2016.0,Date ok,10,Check
869,2016-08-27,2016.0,Date ok,10,Check
870,2016-08-25,2016.0,Date ok,10,Check
871,2016-08-07,2016.0,Date ok,10,Check
872,2016-08-06,2016.0,Date ok,10,Check
873,2016-08-04,2016.0,Date ok,10,Check
874,2016-07-29,2016.0,Date ok,10,Check
875,2016-07-28,2016.0,Date ok,10,Check
876,2016-07-28,2016.0,Date ok,10,Check
877,2016-07-27,2016.0,Date ok,10,Check
878,2016-07-26,2016.0,Date ok,10,Check
879,2016-07-24,2016.0,Date ok,10,Check
880,2016-07-23,2016.0,Date ok,10,Check
881,2016-07-23,2016.0,Date ok,10,Check
882,2016-07-20,2016.0,Date ok,10,Check
883,2016-07-17,2016.0,Date ok,10,Check
884,2016-07-16,2016.0,Date ok,10,Check
885,2016-07-16,2016.0,Date ok,10,Check
886,2016-07-15,2016.0,Date ok,10,Check
887,2016-07-15,2016.0,Date ok,10,Check
890,2016-07-08,2016.0,Date ok,10,Check
891,2016-07-07,2016.0,Date ok,10,Check
892,2016-07-07,2016.0,Date ok,10,Check
893,2016-07-06,2016.0,Date ok,10,Check
894,2016-07-04,2016.0,Date ok,10,Check
895,2016-06-27,2016.0,Date ok,10,Check
896,2016-06-25,2016.0,Date ok,10,Check
897,2016-06-24,2016.0,Date ok,10,Check
898,2016-06-23,2016.0,Date ok,10,Check
899,2016-06-21,2016.0,Date ok,10,Check
900,2016-06-21,2016.0,Date ok,10,Check
901,2016-06-15,2016.0,Date ok,10,Check
902,2016-06-15,2016.0,Date ok,10,Check
903,2016-06-14,2016.0,Date ok,10,Check
904,2016-06-11,2016.0,Date ok,10,Check
905,2016-06-07,2016.0,Date ok,10,Check
906,2016-06-05,2016.0,Date ok,10,Check
907,2016-06-05,2016.0,Date ok,10,Check
908,2016-06-04,2016.0,Date ok,10,Check
909,2016-06-02,2016.0,Date ok,10,Check
910,2016-06-02,2016.0,Date ok,10,Check
911,2016-05-31,2016.0,Date ok,10,Check
912,2016-05-29,2016.0,Date ok,10,Check
913,2016-05-29,2016.0,Date ok,10,Check
914,2016-05-22,2016.0,Date ok,10,Check
915,2016-05-21,2016.0,Date ok,10,Check
916,2016-05-21,2016.0,Date ok,10,Check
917,2016-05-18,2016.0,Date ok,10,Check
918,2016-05-15,2016.0,Date ok,10,Check
919,2016-05-03,2016.0,Date ok,10,Check
920,2016-05-02,2016.0,Date ok,10,Check
922,2016-04-25,2016.0,Date ok,10,Check
923,2016-04-23,2016.0,Date ok,10,Check
924,2016-04-22,2016.0,Date ok,10,Check
925,2016-04-19,2016.0,Date ok,10,Check
926,2016-04-18,2016.0,Date ok,10,Check
927,2016-04-18,2016.0,Date ok,10,Check
928,2016-04-13,2016.0,Date ok,10,Check
929,2016-04-09,2016.0,Date ok,10,Check
930,2016-04-08,2016.0,Date ok,10,Check
931,2016-04-07,2016.0,Date ok,10,Check
932,2016-04-07,2016.0,Date ok,10,Check
933,2016-03-31,2016.0,Date ok,10,Check
934,2016-03-30,2016.0,Date ok,10,Check
935,2016-03-28,2016.0,Date ok,10,Check
936,2016-03-28,2016.0,Date ok,10,Check
937,2016-03-26,2016.0,Date ok,10,Check
938,2016-03-13,2016.0,Date ok,10,Check
939,2016-03-11,2016.0,Date ok,10,Check
940,2016-03-10,2016.0,Date ok,10,Check
941,2016-03-04,2016.0,Date ok,10,Check
943,2016-03-02,2016.0,Date ok,10,Check
944,2016-02-22,2016.0,Date ok,10,Check
946,2016-02-12,2016.0,Date ok,10,Check
948,2016-02-10,2016.0,Date ok,10,Check
949,2016-02-05,2016.0,Date ok,10,Check
950,2016-02-04,2016.0,Date ok,10,Check
951,2016-02-02,2016.0,Date ok,10,Check
952,2016-01-29,2016.0,Date ok,10,Check
953,2016-01-28,2016.0,Date ok,10,Check
954,2016-01-25,2016.0,Date ok,10,Check
955,2016-01-24,2016.0,Date ok,10,Check
956,2016-01-24,2016.0,Date ok,10,Check
957,2016-01-23,2016.0,Date ok,10,Check
959,2016-01-05,2016.0,Date ok,10,Check
960,2016-01-02,2016.0,Date ok,10,Check
961,2015-12-26,2015.0,Date ok,10,Check
962,2015-12-25,2015.0,Date ok,10,Check
963,2015-12-22,2015.0,Date ok,10,Check
964,2015-12-21,2015.0,Date ok,10,Check
965,2015-12-21,2015.0,Date ok,10,Check
966,2015-12-19,2015.0,Date ok,10,Check
967,2015-12-13,2015.0,Date ok,10,Check
968,2015-12-11,2015.0,Date ok,10,Check
969,2015-12-08,2015.0,Date ok,10,Check
970,2015-11-20,2015.0,Date ok,10,Check
971,2015-11-16,2015.0,Date ok,10,Check
972,2015-11-15,2015.0,Date ok,10,Check
973,2015-11-15,2015.0,Date ok,10,Check
974,2015-11-10,2015.0,Date ok,10,Check
975,2015-11-07,2015.0,Date ok,10,Check
976,2015-11-03,2015.0,Date ok,10,Check
977,2015-11-01,2015.0,Date ok,10,Check
978,2015-11-01,2015.0,Date ok,10,Check
979,2015-10-30,2015.0,Date ok,10,Check
980,2015-10-28,2015.0,Date ok,10,Check
981,2015-10-25,2015.0,Date ok,10,Check
982,2015-10-21,2015.0,Date ok,10,Check
983,2015-10-19,2015.0,Date ok,10,Check
984,2015-10-17,2015.0,Date ok,10,Check
985,2015-10-17,2015.0,Date ok,10,Check
986,2015-10-17,2015.0,Date ok,10,Check
987,2015-10-13,2015.0,Date ok,10,Check
988,2015-10-09,2015.0,Date ok,10,Check
989,2015-10-09,2015.0,Date ok,10,Check
990,2015-10-08,2015.0,Date ok,10,Check
991,2015-10-07,2015.0,Date ok,10,Check
992,2015-10-05,2015.0,Date ok,10,Check
993,2015-10-05,2015.0,Date ok,10,Check
994,2015-10-04,2015.0,Date ok,10,Check
995,2015-09-29,2015.0,Date ok,10,Check
996,2015-09-26,2015.0,Date ok,10,Check
997,2015-09-24,2015.0,Date ok,10,Check
998,2015-09-20,2015.0,Date ok,10,Check
999,2015-09-20,2015.0,Date ok,10,Check
1000,2015-09-20,2015.0,Date ok,10,Check
1001,2015-09-20,2015.0,Date ok,10,Check
1002,2015-09-19,2015.0,Date ok,10,Check
1003,2015-09-18,2015.0,Date ok,10,Check
1004,2015-09-17,2015.0,Date ok,10,Check
1005,2015-09-08,2015.0,Date ok,10,Check
1006,2015-09-06,2015.0,Date ok,10,Check
1007,2015-09-05,2015.0,Date ok,10,Check
1008,2015-09-04,2015.0,Date ok,10,Check
1009,2015-09-03,2015.0,Date ok,10,Check
1010,2015-09-01,2015.0,Date ok,10,Check
1011,2015-09-01,2015.0,Date ok,10,Check
1012,2015-08-29,2015.0,Date ok,10,Check
1013,2015-08-29,2015.0,Date ok,10,Check
1014,2015-08-22,2015.0,Date ok,10,Check
1015,2015-08-22,2015.0,Date ok,10,Check
1016,2015-08-20,2015.0,Date ok,10,Check
1017,2015-08-19,2015.0,Date ok,10,Check
1018,2015-08-18,2015.0,Date ok,10,Check
1019,2015-08-18,2015.0,Date ok,10,Check
1020,2015-08-10,2015.0,Date ok,10,Check
1021,2015-07-31,2015.0,Date ok,10,Check
1022,2015-07-28,2015.0,Date ok,10,Check
1023,2015-07-27,2015.0,Date ok,10,Check
1024,2015-07-26,2015.0,Date ok,10,Check
1025,2015-07-26,2015.0,Date ok,10,Check
1026,2015-07-25,2015.0,Date ok,10,Check
1027,2015-07-23,2015.0,Date ok,10,Check
1028,2015-07-23,2015.0,Date ok,10,Check
1029,2015-07-22,2015.0,Date ok,10,Check
1030,2015-07-19,2015.0,Date ok,10,Check
1031,2015-07-10,2015.0,Date ok,10,Check
1032,2015-07-08,2015.0,Date ok,10,Check
1033,2015-07-06,2015.0,Date ok,10,Check
1034,2015-07-04,2015.0,Date ok,10,Check
1035,2015-07-04,2015.0,Date ok,10,Check
1036,2015-07-03,2015.0,Date ok,10,Check
1037,2015-07-02,2015.0,Date ok,10,Check
1038,2015-07-01,2015.0,Date ok,10,Check
1039,2015-06-30,2015.0,Date ok,10,Check
1040,2015-06-30,2015.0,Date ok,10,Check
1041,2015-06-27,2015.0,Date ok,10,Check
1042,2015-06-27,2015.0,Date ok,10,Check
1043,2015-06-26,2015.0,Date ok,10,Check
1044,2015-06-26,2015.0,Date ok,10,Check
1045,2015-06-26,2015.0,Date ok,10,Check
1047,2015-06-25,2015.0,Date ok,10,Check
1048,2015-06-24,2015.0,Date ok,10,Check
1049,2015-06-24,2015.0,Date ok,10,Check
1050,2015-06-23,2015.0,Date ok,10,Check
1051,2015-06-19,2015.0,Date ok,10,Check
1052,2015-06-17,2015.0,Date ok,10,Check
1053,2015-06-14,2015.0,Date ok,10,Check
1054,2015-06-14,2015.0,Date ok,10,Check
1055,2015-06-13,2015.0,Date ok,10,Check
1056,2015-06-11,2015.0,Date ok,10,Check
1057,2015-06-07,2015.0,Date ok,10,Check
1058,2015-06-05,2015.0,Date ok,10,Check
1059,2015-06-01,2015.0,Date ok,10,Check
1060,2015-05-29,2015.0,Date ok,10,Check
1061,2015-05-29,2015.0,Date ok,10,Check
1062,2015-05-25,2015.0,Date ok,10,Check
1063,2015-05-24,2015.0,Date ok,10,Check
1065,2015-05-15,2015.0,Date ok,10,Check
1066,2015-05-09,2015.0,Date ok,10,Check
1067,2015-05-07,2015.0,Date ok,10,Check
1068,2015-05-03,2015.0,Date ok,10,Check
1069,2015-05-02,2015.0,Date ok,10,Check
1070,2015-04-29,2015.0,Date ok,10,Check
1071,2015-04-26,2015.0,Date ok,10,Check
1072,2015-04-25,2015.0,Date ok,10,Check
1073,2015-06-24,2015.0,Date ok,10,Check
1074,2015-04-13,2015.0,Date ok,10,Check
1075,2015-04-12,2015.0,Date ok,10,Check
1076,2015-04-11,2015.0,Date ok,10,Check
1077,2015-04-03,2015.0,Date ok,10,Check
1078,2015-03-29,2015.0,Date ok,10,Check
1079,2015-03-31,2015.0,Date ok,10,Check
1080,2015-03-26,2015.0,Date ok,10,Check
1081,2015-03-21,2015.0,Date ok,10,Check
1082,2015-03-18,2015.0,Date ok,10,Check
1083,2015-03-16,2015.0,Date ok,10,Check
1084,2015-03-11,2015.0,Date ok,10,Check
1085,2015-03-10,2015.0,Date ok,10,Check
1086,2015-03-07,2015.0,Date ok,10,Check
1087,2015-02-15,2015.0,Date ok,10,Check
1088,2015-02-14,2015.0,Date ok,10,Check
1089,2015-02-09,2015.0,Date ok,10,Check
1090,2015-02-08,2015.0,Date ok,10,Check
1091,2015-02-05,2015.0,Date ok,10,Check
1092,2015-01-30,2015.0,Date ok,10,Check
1093,2015-01-27,2015.0,Date ok,10,Check
1094,2015-01-24,2015.0,Date ok,10,Check
1095,2015-01-23,2015.0,Date ok,10,Check
1096,2015-01-19,2015.0,Date ok,10,Check
1097,2015-01-19,2015.0,Date ok,10,Check
1098,2015-01-17,2015.0,Date ok,10,Check
1099,2015-01-16,2015.0,Date ok,10,Check
1100,2015-01-08,2015.0,Date ok,10,Check
1101,2015-01-06,2015.0,Date ok,10,Check
1102,2015-01-03,2015.0,Date ok,10,Check
1103,2015-01-01,2015.0,Date ok,10,Check
1104,2014-12-29,2014.0,Date ok,10,Check
1105,2014-12-29,2014.0,Date ok,10,Check
1106,2014-12-28,2014.0,Date ok,10,Check
1107,2014-12-28,2014.0,Date ok,10,Check
1108,2014-12-28,2014.0,Date ok,10,Check
1109,2014-12-28,2014.0,Date ok,10,Check
1111,2014-12-15,2014.0,Date ok,10,Check
1113,2014-11-29,2014.0,Date ok,10,Check
1114,2014-11-20,2014.0,Date ok,10,Check
1115,2014-11-19,2014.0,Date ok,10,Check
1117,2014-11-16,2014.0,Date ok,10,Check
1118,2014-11-13,2014.0,Date ok,10,Check
1119,2014-11-10,2014.0,Date ok,10,Check
1120,2014-11-08,2014.0,Date ok,10,Check
1121,2014-10-31,2014.0,Date ok,10,Check
1122,2014-10-29,2014.0,Date ok,10,Check
1123,2014-10-22,2014.0,Date ok,10,Check
1124,2014-10-20,2014.0,Date ok,10,Check
1125,2014-10-19,2014.0,Date ok,10,Check
1126,2014-10-17,2014.0,Date ok,10,Check
1127,2014-10-14,2014.0,Date ok,10,Check
1128,2014-10-12,2014.0,Date ok,10,Check
1129,2014-10-11,2014.0,Date ok,10,Check
1130,2014-10-05,2014.0,Date ok,10,Check
1131,2014-10-07,2014.0,Date ok,10,Check
1132,2014-10-05,2014.0,Date ok,10,Check
1133,2014-10-03,2014.0,Date ok,10,Check
1134,2014-10-03,2014.0,Date ok,10,Check
1135,2014-10-02,2014.0,Date ok,10,Check
1136,2014-10-02,2014.0,Date ok,10,Check
1137,2014-09-21,2014.0,Date ok,10,Check
1139,2014-09-13,2014.0,Date ok,10,Check
1140,2014-09-09,2014.0,Date ok,10,Check
1141,2014-09-06,2014.0,Date ok,10,Check
1142,2014-09-03,2014.0,Date ok,10,Check
1143,2014-09-02,2014.0,Date ok,10,Check
1144,2014-09-01,2014.0,Date ok,10,Check
1145,2014-08-31,2014.0,Date ok,10,Check
1146,2014-08-29,2014.0,Date ok,10,Check
1147,2014-08-29,2014.0,Date ok,10,Check
1148,2014-08-28,2014.0,Date ok,10,Check
1149,2014-08-27,2014.0,Date ok,10,Check
1150,2014-08-27,2014.0,Date ok,10,Check
1151,2014-08-27,2014.0,Date ok,10,Check
1153,2014-08-24,2014.0,Date ok,10,Check
1154,2014-08-16,2014.0,Date ok,10,Check
1155,2014-08-12,2014.0,Date ok,10,Check
1156,2014-08-10,2014.0,Date ok,10,Check
1157,2014-08-09,2014.0,Date ok,10,Check
1158,2014-08-09,2014.0,Date ok,10,Check
1159,2014-08-08,2014.0,Date ok,10,Check
1160,2014-08-06,2014.0,Date ok,10,Check
1161,2014-08-05,2014.0,Date ok,10,Check
1162,2014-08-02,2014.0,Date ok,10,Check
1163,2014-08-02,2014.0,Date ok,10,Check
1164,2014-08-01,2014.0,Date ok,10,Check
1165,2014-08-01,2014.0,Date ok,10,Check
1166,2014-07-27,2014.0,Date ok,10,Check
1167,2014-07-22,2014.0,Date ok,10,Check
1168,2014-07-21,2014.0,Date ok,10,Check
1169,2014-07-20,2014.0,Date ok,10,Check
1170,2014-07-16,2014.0,Date ok,10,Check
1171,2014-07-14,2014.0,Date ok,10,Check
1172,2014-07-13,2014.0,Date ok,10,Check
1173,2014-07-12,2014.0,Date ok,10,Check
1179,2014-06-25,2014.0,Date ok,10,Check
1180,2014-06-18,2014.0,Date ok,10,Check
1181,2014-06-18,2014.0,Date ok,10,Check
1183,2014-06-09,2014.0,Date ok,10,Check
1184,2014-06-09,2014.0,Date ok,10,Check
1185,2014-06-09,2014.0,Date ok,10,Check
1186,2014-06-08,2014.0,Date ok,10,Check
1187,2014-06-07,2014.0,Date ok,10,Check
1188,2014-06-01,2014.0,Date ok,10,Check
1189,2014-06-01,2014.0,Date ok,10,Check
1190,2014-06-01,2014.0,Date ok,10,Check
1191,2014-05-24,2014.0,Date ok,10,Check
1192,2014-05-23,2014.0,Date ok,10,Check
1193,2014-05-22,2014.0,Date ok,10,Check
1194,2014-05-15,2014.0,Date ok,10,Check
1195,2014-05-14,2014.0,Date ok,10,Check
1197,2014-05-11,2014.0,Date ok,10,Check
1199,2014-05-06,2014.0,Date ok,10,Check
1200,2014-05-04,2014.0,Date ok,10,Check
1201,2014-05-01,2014.0,Date ok,10,Check
1202,2014-04-24,2014.0,Date ok,10,Check
1203,2014-04-22,2014.0,Date ok,10,Check
1204,2014-04-15,2014.0,Date ok,10,Check
1206,2014-04-12,2014.0,Date ok,10,Check
1207,2014-04-04,2014.0,Date ok,10,Check
1208,2014-04-04,2014.0,Date ok,10,Check
1209,2014-04-03,2014.0,Date ok,10,Check
1210,2014-03-29,2014.0,Date ok,10,Check
1211,2014-03-22,2014.0,Date ok,10,Check
1212,2014-03-22,2014.0,Date ok,10,Check
1213,2014-03-21,2014.0,Date ok,10,Check
1214,2014-03-18,2014.0,Date ok,10,Check
1215,2014-03-18,2014.0,Date ok,10,Check
1216,2014-03-18,2014.0,Date ok,10,Check
1217,2014-03-12,2014.0,Date ok,10,Check
1218,2014-03-13,2014.0,Date ok,10,Check
1219,2014-03-02,2014.0,Date ok,10,Check
1220,2014-02-20,2014.0,Date ok,10,Check
1222,2014-02-08,2014.0,Date ok,10,Check
1223,2014-02-07,2014.0,Date ok,10,Check
1224,2014-02-07,2014.0,Date ok,10,Check
1225,2014-01-26,2014.0,Date ok,10,Check
1226,2014-01-25,2014.0,Date ok,10,Check
1227,2014-01-04,2014.0,Date ok,10,Check
1230,2013-12-25,2013.0,Date ok,10,Check
1231,2013-12-16,2013.0,Date ok,10,Check
1232,2013-12-13,2013.0,Date ok,10,Check
1233,2013-12-11,2013.0,Date ok,10,Check
1234,2013-12-10,2013.0,Date ok,10,Check
1235,2013-12-05,2013.0,Date ok,10,Check
1236,2013-12-02,2013.0,Date ok,10,Check
1237,2013-11-30,2013.0,Date ok,10,Check
1239,2013-11-23,2013.0,Date ok,10,Check
1240,2013-11-22,2013.0,Date ok,10,Check
1241,2013-11-12,2013.0,Date ok,10,Check
1242,2013-11-10,2013.0,Date ok,10,Check
1243,2013-11-07,2013.0,Date ok,10,Check
1244,2013-11-07,2013.0,Date ok,10,Check
1245,2013-10-31,2013.0,Date ok,10,Check
1246,2013-10-28,2013.0,Date ok,10,Check
1247,2013-10-26,2013.0,Date ok,10,Check
1248,2013-10-26,2013.0,Date ok,10,Check
1249,2013-10-24,2013.0,Date ok,10,Check
1250,2013-10-23,2013.0,Date ok,10,Check
1251,2013-10-20,2013.0,Date ok,10,Check
1252,2013-10-19,2013.0,Date ok,10,Check
1253,2013-10-11,2013.0,Date ok,10,Check
1254,2013-10-08,2013.0,Date ok,10,Check
1255,2013-10-06,2013.0,Date ok,10,Check
1256,2013-10-10,2013.0,Date ok,10,Check
1257,2013-09-29,2013.0,Date ok,10,Check
1258,2013-09-29,2013.0,Date ok,10,Check
1264,2013-09-08,2013.0,Date ok,10,Check
1271,2013-08-31,2013.0,Date ok,10,Check
1272,2013-08-31,2013.0,Date ok,10,Check
1273,2013-08-29,2013.0,Date ok,10,Check
1274,2013-08-26,2013.0,Date ok,10,Check
1278,2013-08-17,2013.0,Date ok,10,Check
1281,2013-08-11,2013.0,Date ok,10,Check
1286,2013-07-28,2013.0,Date ok,10,Check
1289,2013-07-28,2013.0,Date ok,10,Check
1290,2013-07-28,2013.0,Date ok,10,Check
1292,2013-07-19,2013.0,Date ok,10,Check
1294,2013-07-15,2013.0,Date ok,10,Check
1295,2013-07-14,2013.0,Date ok,10,Check
1296,2013-07-11,2013.0,Date ok,10,Check
1297,2013-07-07,2013.0,Date ok,10,Check
1298,2013-07-02,2013.0,Date ok,10,Check
1299,2013-06-30,2013.0,Date ok,10,Check
1300,2013-06-27,2013.0,Date ok,10,Check
1301,2013-06-25,2013.0,Date ok,10,Check
1302,2013-06-25,2013.0,Date ok,10,Check
1303,2013-06-25,2013.0,Date ok,10,Check
1304,2013-06-18,2013.0,Date ok,10,Check
1305,2013-06-17,2013.0,Date ok,10,Check
1306,2013-06-16,2013.0,Date ok,10,Check
1307,2013-06-15,2013.0,Date ok,10,Check
1309,2013-06-06,2013.0,Date ok,10,Check
1310,2013-06-06,2013.0,Date ok,10,Check
1311,2013-05-27,2013.0,Date ok,10,Check
1312,2013-05-27,2013.0,Date ok,10,Check
